vg_image_id,topname_predicted,explanation
2415231,airplane,An airplane is visible in the sky.
2400451,airplane,The picture shows an airplane flying in the sky.
2413923,airplane,The picture shows an airplane flying in the sky.
2415115,airplane,The picture shows an airplane flying in the sky.
2402503,airplane,An airplane is visible in the image.
2390348,airplane,There is an airplane visible in the image.
2404621,airplane,The image shows an airplane in the sky.
2401847,airplane,The image shows an airplane flying in the sky.
2376175,airplane,The picture shows an airplane in the sky.
2387820,airplane,An airplane is visible in the sky.
2406849,airplane,There is an airplane visible in the image.
2386576,airplane,"An airplane is visible in the image, flying in the sky."
2397528,airplane,An airplane is visible in the picture.
2388497,airplane,"An airplane is visible in the picture, appearing to be in flight."
2414738,airplane,The picture shows an airplane in the sky.
2415224,airplane,The picture shows an airplane in the sky.
2413041,airplane,The picture shows an airplane in the sky.
2403830,airplane,An airplane is visible in the sky.
2407206,airplane,The picture shows an airplane flying in the sky.
2413377,airplane,There is an airplane visible in the image.
2415169,airplane,The picture shows an airplane in the sky.
2400542,airplane,"An airplane is visible in the image, appearing to be in flight or on a runway."
2410771,airplane,There is an airplane visible in the picture.
2397120,airplane,The picture shows an airplane in the sky.
2402300,airplane,There is an airplane visible in the image.
2396196,airplane,There is an airplane visible in the picture.
2412036,airplane,"An airplane is visible in the picture, flying in the sky."
2404317,airplane,An airplane is visible in the sky.
2411352,airplane,The picture shows an airplane in the sky.
2378408,airplane,An airplane is visible in the sky.
2382748,airplane,An airplane is visible in the sky.
2410097,airplane,The image shows an airplane flying in the sky.
2374585,airplane,The picture shows an airplane in the sky.
2377542,airplane,The picture shows an airplane in the sky.
2404376,airplane,The image shows an airplane in the sky.
2406645,airplane,An airplane is visible in the image.
2408149,airplane,The picture shows an airplane in the sky.
2378617,airplane,An airplane is visible in the sky.
2393742,airplane,The picture shows an airplane in the sky.
2397337,airplane,The picture shows an airplane in the sky.
2411858,airplane,The picture shows an airplane in the sky.
2402537,airplane,The picture shows an airplane in the sky.
2414573,airplane,"An airplane is visible in the image, flying in the sky."
2366051,airplane,"An airplane is visible in the image, flying in the sky."
2414521,airplane,"An airplane is visible in the image, flying in the sky."
2383953,airplane,The picture shows an airplane in the sky.
2364414,airplane,The picture shows an airplane flying in the sky.
2410833,airplane,The picture shows an airplane in the sky.
2376453,airplane,There is an airplane visible in the image.
2398359,airplane,The picture shows an airplane in the sky.
2377569,airplane,The picture shows an airplane in the sky.
2372903,airplane,The picture shows an airplane flying in the sky.
2414856,airplane,The image shows an airplane in the sky.
2414776,airplane,There is an airplane visible in the picture.
2366080,airplane,The picture shows an airplane in the sky.
2390818,airplane,An airplane is visible in the sky.
2399025,airplane,The picture shows an airplane flying in the sky.
2403572,airplane,An airplane is visible in the sky.
2390580,airplane,The image shows an airplane in the sky.
2397093,airplane,The picture shows an airplane in the sky.
2388698,airplane,There is an airplane visible in the picture.
2397938,airplane,There is an airplane visible in the image.
2394636,airplane,The image shows an airplane in the sky.
2398075,airplane,An airplane is visible in the sky.
2396977,airplane,"An airplane is visible in the image, flying in the sky."
2407326,airplane,An airplane is visible in the sky.
2375716,airplane,The picture shows an airplane in the sky.
2387908,airplane,The picture shows an airplane in the sky.
2392965,airplane,"An airplane is visible in the image, flying in the sky."
2393972,airplane,The picture shows an airplane flying in the sky.
2392600,airplane,The picture shows an airplane in the sky.
2378034,airplane,The picture shows an airplane in the sky.
2396697,airplane,The picture shows an airplane in the sky.
2404674,airplane,The picture shows an airplane in the sky.
2412936,airplane,The picture shows an airplane in the sky.
2388003,airplane,The picture shows an airplane in the sky.
2378546,airplane,The picture shows an airplane in the sky.
2384202,airplane,The picture shows an airplane in the sky.
2387855,airplane,The picture shows an airplane in the sky.
2405357,airplane,The picture shows an airplane flying in the sky.
2393796,airplane,The picture shows an airplane in the sky.
2398798,airplane,The picture shows an airplane in the sky.
2372355,airplane,An airplane is visible in the image.
2407222,airplane,An airplane is visible in the sky.
2401387,airplane,An airplane is visible in the sky.
2407668,airplane,An airplane is visible in the image.
2397156,airplane,The picture shows an airplane in the sky.
2405247,airplane,The picture shows an airplane flying in the sky.
2404251,airplane,An airplane is visible in the image.
2396232,airplane,There is an airplane visible in the image.
2400456,airplane,The image shows an airplane in the sky.
2387060,airplane,The picture shows an airplane in the sky.
2399364,airplane,"An airplane is visible in the image, flying in the sky."
2411417,airplane,The image shows an airplane in the sky.
2398616,airplane,The picture shows an airplane in the sky.
2404326,airplane,The picture shows an airplane in the sky.
2394627,airplane,The picture shows an airplane flying in the sky.
2393953,airplane,The picture shows an airplane flying in the sky.
2394215,airplane,There is an airplane visible in the image.
2414029,airplane,The image shows an airplane in the sky.
2389844,airplane,The image shows an airplane in the sky.
2411104,airplane,An airplane is visible in the sky.
2396261,airplane,The picture shows an airplane flying in the sky.
2405358,airplane,The picture shows an airplane flying in the sky.
2413987,airplane,"An airplane is visible in the image, appearing to be in flight or on a runway."
2384473,airplane,The image shows an airplane in the sky.
2394441,airplane,The picture shows an airplane in the sky.
2397783,airplane,An airplane is visible in the sky.
2394478,airplane,The picture shows an airplane in the sky.
2410877,airplane,"An airplane is visible in the image, flying in the sky."
2393093,airplane,The picture shows an airplane in the sky.
2376050,airplane,The picture shows an airplane in the sky.
2408574,airplane,An airplane is visible in the sky.
2401915,airplane,The picture shows an airplane in the sky.
2400297,airplane,The picture shows an airplane flying in the sky.
2404515,airplane,"An airplane is visible in the image, flying in the sky."
2414081,airplane,The picture shows an airplane flying in the sky.
2414237,airplane,An airplane is visible in the image.
2382352,airplane,An airplane is visible in the sky.
2394545,airplane,The picture shows an airplane in the sky.
2376250,airplane,The picture shows an airplane in the sky.
2406839,airplane,The picture shows an airplane flying in the sky.
2364631,airplane,There is an airplane visible in the picture.
2388526,airplane,An airplane is visible in the sky.
2407339,airplane,An airplane is visible in the image.
2365198,airplane,There is an airplane visible in the image.
2410403,airplane,The picture shows an airplane in the sky.
2401202,airplane,The picture shows an airplane in the sky.
2381331,airplane,The picture shows an airplane in the sky.
2410029,airplane,The picture shows an airplane in the sky.
2403590,airplane,The picture shows an airplane in the sky.
2376769,airplane,There is an airplane visible in the picture.
2411023,airplane,The picture shows an airplane in the sky.
2411863,airplane,The picture shows an airplane in the sky.
2408366,airplane,There is an airplane visible in the image.
2375594,airplane,The picture shows an airplane flying in the sky.
2406005,airplane,"An airplane is visible in the image, appearing to be in flight or on a runway."
2388789,airplane,The picture shows an airplane in the sky.
